Date,Open,High,Low,Close,Adj Close,Volume
2023-01-01,13.827132,13.833215,13.833006,13.843104,13.843104,7697446
2023-01-02,13.843461,13.794456,13.865017,13.739250,13.739250,9959831
2023-01-03,13.739559,13.751596,13.761637,13.730777,13.730777,11444947
2023-01-04,13.731064,13.412907,13.739031,13.420518,13.420518,14660846
2023-01-05,13.420704,13.415226,13.450910,13.464665,13.464665,10950365
2023-01-06,13.464455,13.353400,13.460831,13.354538,13.354538,11354893
2023-01-07,13.354654,13.359861,13.391311,13.410959,13.410959,6102150
2023-01-08,13.410222,13.276125,13.422768,13.276125,13.276125,7588268
2023-01-09,13.278337,12.978155,13.278337,13.012522,13.012522,14093218
2023-01-10,13.009794,13.029640,13.013066,13.052876,13.052876,11827400
2023-01-11,13.052926,12.922022,13.097530,12.922022,12.922022,13237157
2023-01-12,13.053655,13.305449,13.044562,13.307762,13.307762,24663508
2023-01-13,13.307281,13.659347,13.304954,13.715466,13.715466,20132771
2023-01-14,13.716129,13.717284,13.720184,13.526928,13.526928,25129046
2023-01-15,13.527692,13.483889,13.541695,13.449968,13.449968,12430701
2023-01-16,13.450886,13.409903,13.481103,13.425408,13.425408,16991327
2023-01-17,13.429340,13.487749,13.500734,13.497192,13.497192,15945432
2023-01-18,13.496893,13.475379,13.590616,13.651392,13.651392,19799067
2023-01-19,13.650050,13.583719,13.649149,13.581981,13.581981,13624527
2023-01-20,13.581066,13.702590,13.524857,13.662597,13.662597,17351458
2023-01-21,13.663125,13.993871,13.594516,13.998753,13.998753,19938489
2023-01-22,13.998975,13.990426,13.879266,13.952755,13.952755,15196917
2023-01-23,13.953168,14.132227,13.843452,14.085317,14.085317,16286617
2023-01-24,14.082366,14.118230,14.534782,14.542212,14.542212,16963252
2023-01-25,14.544010,14.548945,14.636030,14.343675,14.343675,19039000
2023-01-26,14.338150,14.293485,14.433002,14.367596,14.367596,16441733
2023-01-27,14.366310,14.490647,14.465227,14.440843,14.440843,15882885
2023-01-28,14.441617,14.448934,14.586916,14.646767,14.646767,9356780
2023-01-29,14.646996,14.464992,14.649645,14.442478,14.442478,16659232
2023-01-30,14.442528,14.448680,14.554897,14.572675,14.572675,17357963
2023-01-31,14.573094,14.598575,14.556825,14.584789,14.584789,14394781
2023-02-01,14.583876,14.460322,14.596354,14.449918,14.449918,16252512
2023-02-02,14.448123,14.318359,14.281890,14.283883,14.283883,19514438
2023-02-03,14.282387,14.178742,14.121613,14.085829,14.085829,16268592
2023-02-04,14.084026,13.973417,14.131749,13.995812,13.995812,9381369
2023-02-05,13.996052,14.015863,14.123069,14.069025,14.069025,11990508
2023-02-06,14.068017,13.983264,14.063113,14.082073,14.082073,14740943
2023-02-07,14.080314,13.939076,14.085853,13.914020,13.914020,16260710
2023-02-08,13.913496,13.859385,13.894381,13.896629,13.896629,15369910
2023-02-09,13.900971,13.895771,14.144670,14.109221,14.109221,21062963
2023-02-10,14.109200,14.147887,14.286337,14.292445,14.292445,17875080
2023-02-11,14.292879,14.206682,14.304597,14.202542,14.202542,10621431
2023-02-12,14.202560,14.298505,14.391761,14.381333,14.381333,11762805
2023-02-13,14.380538,14.370574,14.577314,14.469609,14.469609,15870013
2023-02-14,14.465443,14.272780,14.396938,14.272695,14.272695,17209213
2023-02-15,14.272554,14.523017,14.282152,14.523017,14.523017,19407552
2023-02-16,14.522723,14.524127,14.392688,14.403964,14.403964,23972588
2023-02-17,14.402627,14.527412,14.338792,14.494833,14.494833,24403385
2023-02-18,14.494652,14.586427,14.489613,14.564957,14.564957,11600190
2023-02-19,14.564218,14.644759,14.468371,14.468371,14.468371,15198380
2023-02-20,14.473713,14.608964,14.320593,14.582434,14.582434,17024608
2023-02-21,14.584725,14.701711,14.727058,14.738129,14.738129,18848862
2023-02-22,14.738771,14.735137,14.706139,14.720287,14.720287,18378417
2023-02-23,14.721429,14.675702,14.511783,14.504192,14.504192,18458449
2023-02-24,14.503293,14.516231,14.401867,14.423349,14.423349,16670102
2023-02-25,14.424592,14.430736,14.559410,14.530791,14.530791,10095035
2023-02-26,14.530023,14.406469,14.512609,14.359438,14.359438,10144052
2023-02-27,14.359583,14.374146,14.323408,14.393008,14.393008,13865507
2023-02-28,14.392376,14.346710,14.401677,14.413988,14.413988,12787487
2023-03-01,14.416215,14.397778,14.411085,14.215505,14.215505,14826465
2023-03-02,14.215788,14.197615,14.325399,14.250708,14.250708,12375499
2023-03-03,14.251417,14.243069,14.286192,14.251300,14.251300,16609063
2023-03-04,14.251456,14.261915,14.305893,14.265753,14.265753,7126072
2023-03-05,14.266260,14.275011,14.279929,14.340660,14.340660,8512156
2023-03-06,14.341493,14.298777,14.329382,14.310180,14.310180,11071333
2023-03-07,14.309264,14.268080,14.225126,14.225813,14.225813,14575177
2023-03-08,14.223683,14.209536,14.143338,14.156995,14.156995,14690534
2023-03-09,14.158299,14.124311,14.104774,14.154151,14.154151,21106202
2023-03-10,14.158821,14.126095,14.114160,14.153173,14.153173,21104743
2023-03-11,14.155939,14.171497,14.230107,14.125836,14.125836,27694518
2023-03-12,14.126279,14.133128,13.960141,13.917947,13.917947,20358633
2023-03-13,13.914992,13.945560,13.932488,13.932308,13.932308,18404866
2023-03-14,13.927566,14.463608,13.901644,14.400763,14.400763,29439090
2023-03-15,14.403282,14.961967,14.396973,14.512210,14.512210,32032929
2023-03-16,14.526784,14.886667,14.805467,14.716833,14.716833,26356855
2023-03-17,14.715321,14.953597,14.775294,14.936409,14.936409,20190859
2023-03-18,14.937800,15.569824,14.968923,15.289946,15.289946,28284164
2023-03-19,15.303431,15.164239,14.967035,15.295770,15.295770,20263064
2023-03-20,15.297826,15.548244,15.215133,15.704279,15.704279,21154421
2023-03-21,15.705918,15.867644,15.547936,15.998473,15.998473,25797168
2023-03-22,15.999138,15.654331,15.890814,15.610242,15.610242,20001691
2023-03-23,15.600770,16.045652,15.547552,15.719760,15.719760,19216647
2023-03-24,15.716605,15.557206,15.675889,15.603956,15.603956,13338567
2023-03-25,15.598526,15.600117,15.600197,15.697267,15.697267,14833436
2023-03-26,15.693872,15.785059,15.815528,15.766741,15.766741,7674437
2023-03-27,15.767209,15.682298,15.752840,15.767178,15.767178,7816676
2023-03-28,15.767030,15.743946,15.732020,15.821988,15.821988,10603746
2023-03-29,15.817907,15.374613,15.565956,15.380525,15.380525,10030797
2023-03-30,15.379905,15.707649,15.360990,15.807571,15.807571,11534276
2023-03-31,15.808518,15.964262,15.661269,15.629599,15.629599,12508418
2023-04-01,15.628874,15.555767,15.412088,15.632879,15.632879,10430522
2023-04-02,15.630051,15.711772,15.561964,15.600240,15.600240,5972171
2023-04-03,15.628689,15.680855,15.663298,15.710600,15.710600,6844107
2023-04-04,15.701559,15.727529,15.317398,15.352508,15.352508,10803848
2023-04-05,15.355299,15.241426,15.338049,15.055380,15.055380,8169334
2023-04-06,15.056255,15.000108,14.712514,14.759489,14.759489,8931919
2023-04-07,14.758046,14.759699,14.908701,14.974971,14.974971,7389095
